UserID,MovieID,Rating
3802,1676,0
3907,97,9
17148,263,4
21099,1953,1
29497,2428,9
31632,2232,0
12531,1859,4
19604,2333,0
13848,1053,5
16485,1509,9
22216,1302,4
26352,486,0
12747,1802,5
35357,1307,5
25820,792,0
28112,2333,9
20688,263,7
35310,262,9
32596,1544,8
34209,3,5
19830,1790,5
29110,2401,8
34836,497,9
9192,1454,8
11631,2003,4
12252,85,8
7054,318,0
33536,1982,7
35350,720,4
19027,36,9
20537,885,9
26012,1732,9
33252,1862,4
34806,2308,0
9623,482,9
31848,2496,4
14226,814,0
26153,2401,8
36362,615,3
6801,1016,8
35116,2010,8
31033,263,4
36011,818,9
36063,23,5
26153,134,8
33505,1644,0
1205,818,5
27118,2003,9
19332,1045,8
36608,233,0
6660,229,3
24577,260,0
13524,1681,9
251,314,8
21122,2333,8
14792,1707,8
25024,1113,6
26208,1499,3
13373,117,4
2821,263,6
780,782,8
5339,897,5
13815,1347,7
19371,527,8
23523,2397,8
34874,7,0
28024,3,-1
5718,1137,0
17743,1884,6
36054,623,5
10796,2249,8
14070,416,9
6188,1950,7
20273,835,0
21310,1036,8
29027,486,0
19704,1256,8
17877,889,5
13297,1080,6
28649,464,0
31637,1306,4
35784,893,7
5912,2502,7
33493,4,8
31395,25,8
4713,1277,7
13935,400,8
36432,792,5
28344,1772,0
28608,31,6
20192,1468,9
32822,97,10
36304,1802,5
20263,2199,9
30508,49,8
25209,1509,0
35099,1987,0
36052,1232,0
8193,2204,8
11660,170,4
32932,782,5
7867,861,0
23859,1244,4
15653,2254,8
36433,1791,8
32280,515,8
19576,1982,4
13588,2249,5
24664,486,0
21530,263,0
33262,880,5
383,1113,-1
32827,129,8
23994,97,0
22399,1987,8
6351,1929,6
24824,1004,8
6351,129,0
27866,1113,0
28774,1225,8
16527,2393,4
12351,2378,4
33319,1987,0
7045,50,5
19088,2240,-1
5508,1218,5
12219,23,0
25018,42,9
2430,1833,8
35041,1347,8
26323,27,6
11475,2311,8
19492,482,8
36478,1580,4
12339,845,7
8831,2016,8
10566,370,5
25526,860,7
36516,2003,5
35508,1906,3
35876,2003,0
30686,161,7
36514,2003,0
34662,1645,8
26323,2378,5
13898,1137,7
34543,128,0
24854,1802,5
4279,97,0
33462,600,4
4828,3,5
14115,893,5
18889,2003,8
13605,494,8
34412,1467,7
19666,1528,8
12231,1790,8
37032,782,7
26451,782,1
3137,263,4
6141,720,8
35388,1220,9
5808,2020,3
35571,1519,4
16729,2003,4
32777,1644,5
34965,476,4
33913,1951,8
12945,1833,9
36489,773,0
40,1485,4
36628,818,6
11535,1956,3
19332,1677,8
15019,2389,5
12726,1708,0
32475,889,3
21132,3,9
25427,1938,9
12969,792,5
21096,1062,6
3353,2366,8
35452,2327,8
14801,1509,5
31989,1509,5
35452,2389,9
8649,196,8
15648,1950,7
12749,1319,9
36997,1113,4
18270,2199,9
32675,1509,6
35946,36,8
28389,1225,8
13014,1800,2
13977,2410,9
19589,1509,0
35918,1226,4
24765,1669,5
10928,2389,9
27585,2408,8
34728,1544,7
13524,2016,0
27849,1866,9
36507,2377,9
32823,1983,9
20505,600,4
27849,1216,9
34366,1951,9
37054,1473,3
36355,1071,8
36823,486,4
20668,813,0
15261,780,8
36433,606,5
36782,600,0
13815,2497,8
25365,486,0
36301,263,5
2647,2352,7
28525,1509,8
11948,792,5
34003,2394,6
17075,260,4
6959,2003,9
31656,844,9
34356,1671,6
36458,527,8
36231,560,7
30509,2389,5
27463,2003,2
22793,2333,9
29116,2121,0
7543,2505,4
25585,106,7
7543,1866,9
34524,2287,3
28512,818,5
34284,1951,9
26346,486,0
25801,2303,8
24577,2517,7
24058,835,9
15620,213,0
33861,792,4
36470,263,7
33982,2176,5
2224,2193,7
35355,1644,9
35003,2107,0
34230,1906,8
16813,2495,8
25024,1782,6
8174,1036,8
26127,10,5
32685,1113,7
36512,1519,4
15570,263,6
28207,836,0
30491,2003,9
14737,196,0
18337,224,9
16276,2058,0
35065,2121,3
33252,2252,8
25585,110,7
8164,1644,0
36347,792,0
36438,1519,7
36473,1544,8
29676,1573,8
11943,931,8
33173,486,0
18079,2409,0
33319,1983,7
33941,129,0
37255,1819,4
10224,1684,9
10337,1509,8
35554,97,4
9016,845,7
31174,820,9
22095,2333,9
31174,1707,5
21803,2333,0
30504,881,5
37091,1987,6
32200,36,7
35669,97,4
37087,720,0
33085,1112,8
16447,53,0
16670,1152,8
7695,585,0
36077,435,8
19032,52,7
24882,2397,6
36707,1802,8
29249,1929,6
18596,553,8
21636,486,0
33831,2333,5
28222,1802,2
34127,155,7
31496,803,9
1286,486,4
22249,2232,7
34656,2333,9
30504,1684,5
30278,2424,6
20470,1454,7
29716,1983,9
35143,2020,5
19335,913,8
5521,913,6
27237,1218,9
36492,448,4
33990,2127,7
23911,31,6
32806,2320,9
17333,856,5
24577,23,9
17316,263,7
32984,81,8
23939,129,0
35481,2107,8
36385,1706,7
19898,438,0
28276,129,0
34524,263,7
12609,2407,7
27440,2308,8
18101,2197,5
17166,880,9
23443,1113,6
22535,97,8
35942,1790,5
13349,1802,3
2795,782,0
13683,1332,5
8860,2057,2
24577,1683,5
36551,600,4
29430,2397,7
23444,48,9
21549,821,9
21674,228,8
37028,1822,9
34350,2240,8
34749,2366,9
13978,97,9
18315,1521,8
34359,1987,10
36799,486,4
36688,1983,8
34254,1987,7
18406,614,7
32604,2009,9
12876,1545,4
36452,147,4
21360,2502,0
32975,2010,8
1333,2333,8
15261,781,5
15156,2410,9
4274,1551,3
29157,2333,9
13367,434,8
23647,1580,4
31619,2395,7
37142,1683,6
28540,806,3
26208,799,5
30508,97,4
37095,259,7
37183,497,5
10037,782,3
37280,486,6
18316,11,8
24692,818,7
24301,1533,4
29595,2016,6
13194,263,5
15421,1307,9
30278,2366,7
16362,845,7
17925,1289,5
8176,33,7
22461,2323,0
22461,889,8
35696,7,4
33207,1802,8
30393,42,9
5288,263,7
29275,50,8
29275,1993,5
9947,400,9
18761,263,7
8302,1790,6
26738,1036,4
16542,1287,8
27284,1968,7
24968,149,5
22542,2270,0
20889,792,5
30508,792,7
2812,1509,9
29424,129,4
34095,264,7
37069,600,4
33703,1707,5
18096,792,5
33412,1509,0
32768,1524,8
25786,1509,4
28124,1526,7
27698,1052,9
3723,1784,0
26054,1540,5
21376,370,5
19666,1525,7
30772,27,5
24808,723,0
28682,1509,5
5342,1773,8
1370,228,8
30890,2003,9
26963,615,2
35946,53,0
12241,844,6
33143,2059,8
33760,1522,0
19124,435,7
12128,1287,5
33270,600,0
31049,1220,0
6417,194,1
26427,2333,8
35259,1645,8
24296,1313,0
29302,2427,8
37236,1232,5
2971,1987,8
15862,129,8
29836,844,9
25354,1519,8
36520,2302,8
36161,1669,0
19104,1081,9
20666,1917,0
10996,1152,0
26009,1125,7
21953,1791,8
19594,42,7
16627,175,10
17101,2210,9
5621,23,8
29462,2333,0
24787,53,4
31682,2333,9
5621,370,0
28126,1113,8
30686,1473,5
16220,4,5
34092,213,3
16598,600,4
6450,1573,8
3739,1316,5
34338,606,7
36560,792,0
18078,600,0
16905,94,4
36309,1152,4
36559,7,8
12726,806,6
36568,370,0
36558,792,0
3739,1510,5
9975,1509,8
26127,2253,8
35822,1113,8
25585,115,6
27617,263,4
23397,2333,5
36301,527,8
20359,792,4
2008,2199,5
33626,792,0
19731,1509,8
23298,1929,8
22366,1527,8
25135,1036,0
12055,1681,5
14154,527,8
31657,444,3
33075,2333,5
17913,792,1
15299,2366,5
25585,234,5
36255,263,7
34127,1036,8
35822,97,3
19104,291,4
17763,1773,0
36477,53,0
19104,1243,5
13390,1466,9
17837,499,0
18024,1220,0
33242,2317,8
6252,444,9
19847,486,4
27177,759,8
8809,1113,7
22909,129,8
22909,1644,5
13833,813,8
8976,438,8
29987,1287,9
11000,600,3
20295,189,0
18889,885,9
9588,2127,5
27752,97,5
13231,1644,5
32489,2303,9
33686,1081,0
36234,1152,4
36677,600,2
36385,1823,4
29354,1773,0
25480,1669,6
36492,1317,7
11282,897,9
35740,1509,0
23101,263,8
29995,1113,7
28621,792,3
36874,1987,9
36583,606,5
24577,1509,9
11061,2063,0
33203,513,8
29354,127,4
21254,1113,0
21986,600,0
34935,263,7
32329,486,7
33892,97,0
556,1951,9
36930,486,0
14805,1520,6
18226,46,0
15699,1800,6
36409,792,7
17024,517,6
32584,1152,8
29759,2327,9
7561,2397,7
24608,1983,9
36416,1454,6
18226,632,9
28608,23,8
20482,2064,4
20499,481,7
35608,1071,7
13697,784,8
32533,1071,7
31127,642,9
11021,889,0
34156,1216,6
16946,1232,5
29068,2003,7
29068,2204,0
15333,2446,7
27172,873,7
36874,1645,5
27891,1708,5
17207,1706,8
20390,2003,8
17775,207,8
31949,1773,0
8980,1080,8
10793,792,6
12964,527,4
6151,1227,5
25585,105,7
30943,7,4
34340,720,7
36231,2495,5
8534,723,7
19099,2352,8
24846,1037,6
33902,2417,7
1955,2333,9
28995,2505,6
33708,2228,7
36869,787,8
33360,2378,5
36350,1113,8
1948,23,8
35311,792,1
11205,2194,7
17207,4,6
13339,773,8
724,913,8
11021,2016,8
31116,886,9
19100,1287,8
21376,97,8
34423,1790,6
34905,2333,0
24429,1509,5
27339,9,6
14195,818,9
11631,792,0
28172,263,4
17854,456,3
4117,2517,5
15642,2003,5
27260,149,5
12880,606,-1
34582,23,6
34865,1509,0
31769,86,8
37066,1644,0
36901,1509,8
35433,2333,6
23183,2333,9
24766,1113,6
15439,527,5
6416,2333,7
31412,1664,6
15215,1778,8
18315,1523,8
12350,856,9
10935,792,7
9868,1110,0
29692,97,2
19819,1113,8
36469,263,7
26738,2333,7
23958,486,0
19902,2333,7
15620,1540,0
25586,1884,3
11195,1509,5
36563,169,6
30718,53,8
10280,370,8
17101,2213,8
31479,1510,4
14240,2452,8
4979,589,7
36482,97,8
9048,1071,7
34254,2029,4
7515,1822,8
9048,2003,0
36170,1551,0
17485,773,7
19998,600,0
2165,1217,8
12513,143,8
2165,1218,0
3585,792,7
33338,3,9
14084,2058,0
21546,642,0
33262,2377,3
26127,1540,9
11734,1520,8
30970,1519,7
35350,155,8
28512,1072,0
26811,1509,0
11591,214,4
15786,97,8
15059,51,7
27233,2391,8
6604,1774,4
26933,53,4
36655,263,0
36678,792,0
11178,600,5
33748,25,0
27515,806,4
11673,1708,6
36112,2333,8
29996,1509,6
9048,2058,4
18012,128,5
12721,792,2
29996,1113,4
31682,1773,6
35303,263,4
36781,792,0
35996,263,4
27567,1509,5
12714,2397,6
2894,1509,5
11966,1659,8
2001,22,7
27714,1833,9
9150,2333,7
17487,213,7
17487,2333,7
36531,50,5
34439,1708,0
18396,792,8
27218,600,0
7688,1939,0
31373,405,4
13656,292,7
34924,1802,9
21870,889,6
1383,444,8
35034,601,8
13928,2407,5
10177,1525,8
35962,1664,5
34188,1773,0
15359,1542,0
30314,1509,5
31154,1989,4
24700,1113,8
30394,1509,8
21934,1833,8
32777,1802,9
15261,2443,7
12933,2253,8
24040,1509,0
37004,818,0
36893,819,0
12406,792,7
16643,2058,5
17822,398,8
13214,785,8
13249,1833,9
24444,263,5
36594,1906,4
25160,1036,7
18101,2011,7
25496,1112,8
3475,782,7
36856,792,5
35433,1983,1
22023,600,3
35256,1772,5
34320,2454,5
31958,819,8
35608,1682,8
22844,263,4
36371,1152,8
37137,1254,7
13996,844,3
17207,479,8
37103,1071,6
23636,792,6
6722,2313,0
20412,1216,0
36731,1884,5
18735,1307,8
35800,2397,6
14371,2327,5
6523,1833,0
28832,865,7
9436,2303,9
7490,1454,3
33815,1509,1
613,1232,7
11060,2333,7
37156,2003,4
32220,129,4
5966,2003,5
15555,845,7
6070,486,4
36404,1802,0
26197,1522,4
18741,2016,8
22766,1773,6
36596,1644,4
6801,1033,8
4781,561,4
31411,1113,8
26451,1544,7
26846,1461,9
22786,1509,0
36992,1802,0
13428,2303,9
34518,782,5
21385,2003,9
30504,2311,5
34841,228,8
22966,606,3
21468,2333,9
14640,1644,8
35435,263,4
16428,1280,5
1783,1083,0
29140,2256,7
34992,1645,8
20241,486,0
17097,2119,5
36431,53,7
17627,2010,8
11362,262,7
33956,1317,5
23645,264,7
7379,1519,0
23098,624,7
29702,31,7
25640,1113,5
25639,1509,5
30946,2009,8
37277,263,6
19666,1529,8
11202,263,4
36094,1509,8
26452,263,3
27987,196,0
27262,913,7
36971,1509,0
16428,1279,9
21049,1499,5
35957,1113,0
20521,1539,9
37216,264,7
15782,893,5
1036,782,8
1751,2381,8
22164,1544,7
14438,2456,8
10410,97,9
17024,2256,6
20578,2015,8
7302,1044,8
30549,81,9
27251,1773,9
22949,2389,9
7740,1989,9
37825,11,9
18898,263,8
34337,2366,4
6801,956,8
13697,608,8
34521,1790,8
26679,1509,7
31347,877,9
16868,1081,9
10068,2038,0
31235,1708,8
13291,1072,9
25720,48,9
37042,1833,5
23946,1113,8
31919,2426,7
36667,2232,0
16627,1645,0
13761,2340,6
12690,262,9
26215,2424,7
32026,2378,8
37350,782,7
37301,1331,8
18335,263,4
34618,1802,9
12952,2029,4
33831,1036,8
36472,2303,8
37542,1467,4
30858,87,5
37421,1152,4
37301,134,8
36610,2450,4
4661,2126,9
8361,1040,8
21096,816,8
30073,36,8
17283,3,9
24246,1325,8
25977,2015,7
11882,1856,4
27549,42,9
32597,1509,0
33537,7,2
37005,42,8
30753,773,5
16713,818,9
8857,1524,8
13532,1071,6
24852,1509,0
36104,1216,9
37910,2003,5
28441,2397,0
17822,392,9
37524,7,8
25983,2397,8
37502,818,8
3762,787,9
24577,1113,7
16038,1071,0
161,2397,8
29911,1982,8
1921,782,0
23647,8,8
35615,782,8
33602,2333,0
36449,1227,9
4732,1573,5
29280,2408,7
35099,1652,5
13842,2188,7
30628,2252,9
24196,2003,0
19962,1287,9
10068,2019,2
8617,9,0
14704,2333,9
30685,1802,0
15270,606,9
4482,1519,7
23298,36,8
29440,7,4
14747,86,8
15075,2333,9
20284,2333,8
27252,2003,9
9780,799,4
17881,23,8
9667,1817,9
38261,97,7
853,1534,9
38222,2333,5
2280,16,7
32827,464,8
32898,886,6
29119,1682,7
19499,1767,6
26282,263,2
37932,2448,6
36610,773,8
16737,1802,3
29213,486,3
30728,2397,4
27604,2063,8
32557,2016,8
14054,782,8
36896,486,3
33127,886,0
27480,782,6
1451,1644,8
8397,263,2
22501,773,8
15115,782,8
26008,782,0
31167,2424,9
33703,1929,5
26549,782,5
13833,1545,8
18875,600,2
20037,1509,9
35140,634,8
17852,437,8
27463,1509,9
32461,2240,8
7496,1226,8
13723,3,9
37488,600,0
23052,1884,9
20238,1107,8
7901,81,6
6199,370,5
24435,881,8
22522,606,9
37471,444,0
29694,1707,9
29189,263,8
12014,1519,8
26539,782,9
26539,784,8
16439,818,9
2234,1331,7
26539,787,8
27107,1218,9
35114,264,4
32897,1645,3
33441,444,9
16506,1833,9
31395,818,9
28973,2410,8
36707,1519,8
18601,785,8
33556,1315,7
37403,782,0
34156,224,5
37265,263,8
20970,2253,5
9536,146,8
37420,1987,9
25316,127,8
37959,722,4
36993,2409,8
37333,51,4
35769,7,0
34366,1036,6
34452,2450,4
35013,2323,0
32881,2365,0
6170,1038,8
37997,2502,0
23210,1802,0
27767,818,9
20894,97,-1
25717,1773,2
24446,2003,9
26127,885,9
30087,1802,0
34968,1790,4
28720,1216,0
38154,499,6
21182,2410,9
26794,2323,9
37309,1331,8
20893,36,8
30164,2015,8
36433,2303,9
15282,1036,7
15195,2452,5
25441,1544,8
24055,1773,0
36423,2428,3
37870,1112,5
37253,818,8
35211,646,9
37773,782,0
2063,1542,8
311,1519,8
12377,1647,5
14438,2454,8
11653,782,8
23537,2058,8
38151,845,5
34464,143,5
27878,444,9
36689,1802,6
37642,499,4
22224,1800,8
31147,1052,9
20316,53,8
21777,2057,8
38331,773,4
37901,782,5
20002,2366,9
27769,499,0
37505,7,8
11966,1216,9
36060,1849,7
36849,600,3
23591,1072,3
23592,2502,0
4353,428,7
29188,2401,7
9107,1802,9
32275,159,0
35085,2253,0
38441,782,5
32949,1509,7
1376,221,9
37389,1983,6
14358,221,9
13277,1331,2
746,2003,4
23091,53,8
20328,607,0
23944,1071,4
18650,16,7
36938,263,8
37966,486,5
12106,1462,7
33467,2003,9
25372,128,6
9136,1674,9
29755,1822,0
2817,2333,8
35849,527,2
10032,1113,7
20624,2366,8
15306,3,8
37210,2410,8
16219,263,8
12381,27,8
27584,1076,5
11680,1520,7
20295,1115,5
30529,224,8
8059,51,0
15476,2115,8
20295,2269,0
2448,1211,8
5633,7,4
27188,512,8
9604,2228,5
37930,1519,7
14291,782,8
33556,1873,8
33818,97,5
12384,2228,5
8368,1983,5
29367,1986,5
13718,1071,0
33661,7,4
13008,844,9
13751,2043,8
27983,820,8
31259,1983,6
29133,1113,6
37749,1036,4
10487,1817,8
14617,86,8
19253,7,7
31959,263,8
22765,264,7
9249,200,4
8361,97,8
16845,1576,6
7695,2333,8
2826,1544,7
10210,1811,0
3062,25,8
4006,1791,7
22334,11,8
11754,2015,8
8624,2377,5
23871,28,7
15172,264,6
24785,782,1
7854,1785,9
37408,1083,0
5889,1790,8
37361,782,8
34464,1833,8
21099,321,8
37357,782,0
4374,911,0
32001,2287,5
36753,464,7
17952,29,8
37959,886,9
37993,782,3
4853,2378,6
22864,1906,0
13093,2021,8
32186,7,9
23179,2410,8
36827,1802,8
25809,1509,8
35730,481,7
36379,444,9
33390,1223,7
10024,1113,7
14635,2287,0
4944,47,5
13815,782,8
10569,53,7
21080,3,0
12377,864,8
28164,3,0
4341,636,7
23091,51,8
32906,600,4
25647,2107,9
9293,1822,8
26733,49,9
25932,835,9
10508,1216,8
12714,2303,9
14758,2450,8
11966,182,4
25811,23,6
23353,2417,7
18449,2228,9
29661,1306,8
35850,2333,1
32435,1113,0
26546,1320,6
12372,1072,0
20715,1343,8
8361,491,8
11023,2333,9
19922,481,3
14247,1983,0
13011,1499,7
37786,1509,5
38002,782,7
10596,2303,5
31782,874,9
31148,2389,9
36949,1951,9
24379,444,9
17492,1225,8
12765,600,4
5345,1529,8
24896,1983,9
19589,1052,9
27155,2014,7
36142,782,5
13697,2003,9
24817,224,5
26356,2253,0
37160,1579,8
18945,1111,7
27240,751,5
35818,1518,8
23345,2419,5
29743,1045,8
1375,1802,9
25914,1989,7
3440,1989,9
35601,196,8
33517,228,9
8361,480,8
17731,820,8
24446,2419,5
8478,1837,8
20715,134,7
20404,2016,5
19034,2191,7
2063,195,6
8361,1666,0
38091,1551,8
37843,1929,1
23586,2333,5
37135,22,7
38048,787,5
38103,1987,10
14286,845,5
24159,2389,3
32001,1573,7
37263,844,9
28297,2333,8
7229,263,6
38314,818,8
21326,2015,8
29832,1218,9
15421,1152,0
34463,1866,10
13740,1521,8
15141,263,7
34739,2378,6
28948,1510,9
4847,1307,9
35289,97,5
5818,865,4
36753,2015,0
17822,391,8
34061,601,3
67,819,5
10580,1510,7
8542,1987,10
20639,1544,4
37916,263,8
27220,782,3
19919,782,0
37314,1790,8
11734,759,8
37356,600,8
19795,1216,9
21788,7,8
4661,95,4
1690,481,8
34564,97,6
23592,462,8
8176,23,8
26710,799,8
37745,1778,7
30847,782,5
28755,36,6
23404,2063,8
804,207,5
36597,799,4
13978,515,8
23428,1072,7
31856,42,7
33852,2426,4
33502,2333,10
34564,1580,0
19511,1986,8
37619,782,0
36640,224,5
38018,1802,0
23668,1833,9
13309,1232,4
30763,782,8
35159,2397,6
13751,2050,6
33035,782,4
34769,2401,8
15005,2021,2
37971,818,5
21154,486,3
32773,1113,0
27964,1047,5
22038,3,5
28300,1217,4
12206,2064,4
20521,2424,9
26691,1802,0
37551,2408,6
18183,1644,5
36959,1859,4
24446,2333,9
21858,773,0
31414,2397,2
27769,1084,7
36514,2252,8
20287,486,4
28755,1052,8
8254,2123,6
36080,2303,9
34405,601,7
5324,865,5
20475,1056,7
6801,946,6
9403,1953,5
37994,601,3
16645,261,9
35316,1933,8
32176,2333,4
31656,29,8
32046,2318,9
38088,97,8
28940,2385,9
17881,1581,8
8176,1579,8
9403,2333,8
16628,818,5
30177,398,0
14029,1848,7
37851,818,6
30009,97,0
10310,2003,5
15421,1691,9
24557,1678,7
8424,462,8
6773,1519,8
17137,2333,7
25264,2401,8
19925,81,5
30174,2397,6
25423,2204,2
11688,2424,1
37442,1684,9
37470,854,9
26562,1166,5
31093,2323,6
15146,608,7
30826,1540,5
38467,2240,5
37203,228,4
34169,129,0
31637,1476,9
34617,820,9
11046,224,8
32979,2378,0
36855,2256,8
31656,1989,6
32979,52,4
31550,782,2
32409,351,5
34135,2397,0
8317,2397,4
21822,2016,7
21099,835,8
36423,175,9
28112,2302,8
35350,1849,5
2224,784,7
28025,358,5
37245,7,5
19156,1938,5
16845,1113,8
24867,600,0
32075,1113,8
25807,600,4
37934,1509,3
26510,2505,7
15309,263,7
23239,221,1
37772,1773,6
23856,1773,0
16835,2378,7
14836,818,9
10668,16,4
37479,1701,0
19681,1662,4
38393,782,0
26131,1225,8
21674,2016,4
14219,634,4
19662,1683,5
10077,7,4
12102,1817,1
20850,263,7
31637,224,9
25277,1951,9
29318,1036,8
37100,2417,7
25202,1708,9
30494,1511,9
35259,2314,7
25905,11,8
22765,1289,5
12849,2333,10
21187,2407,9
32827,444,7
37626,486,4
32669,7,0
37664,22,3
34812,2505,0
15657,887,5
32293,499,0
4531,1509,9
38473,614,9
38474,1232,8
4888,2322,7
24278,1884,0
27816,1509,6
38079,1459,0
2199,42,9
25753,1803,6
30752,1113,5
38084,263,3
2508,2209,4
16038,2228,8
2826,2424,9
15270,196,6
1435,1868,0
17118,338,9
6369,2333,9
30494,1287,5
5551,657,7
15812,819,8
7792,2308,9
38056,2502,3
21130,799,7
21311,42,9
26273,97,7
24548,264,0
37245,97,10
20970,886,8
7126,464,8
17021,1983,5
19222,361,9
14901,818,0
22392,1307,9
37659,81,5
36365,782,7
37723,260,6
16645,1499,5
38316,1955,5
36017,1081,3
30626,22,7
20490,1518,3
22461,1044,5
21610,1526,7
29712,2308,6
24277,486,4
32756,1906,6
11264,128,4
25838,2419,9
37157,1113,8
33083,1645,7
21747,854,9
4847,2039,6
1473,2450,7
25732,782,6
17430,529,7
20310,1790,0
8271,2181,9
36134,36,5
31147,224,9
10857,1114,8
33153,634,2
36408,224,9
36610,2502,5
13842,2176,8
23298,1217,7
33517,7,8
18153,2333,5
18153,782,5
20002,1539,8
18462,1581,6
37495,1987,0
8626,2333,9
36514,22,7
17456,759,8
28478,3,9
37081,782,5
37349,2333,8
20061,2009,9
37108,1325,7
38048,483,7
31467,1580,6
3115,821,9
3346,2243,8
28649,1982,9
23603,2188,7
10882,1540,9
29998,3,5
37421,263,7
29497,1307,9
31947,2428,9
32582,25,6
25382,782,1
37801,486,4
30018,2252,8
37477,2029,4
11058,1074,0
33750,1137,6
13629,121,0
26756,819,6
16119,1225,6
8317,1906,6
3812,2249,8
11898,2058,9
9472,2424,8
35222,128,4
35821,1072,5
32898,499,6
8390,398,5
18941,2003,0
32261,1983,6
21904,129,8
16670,1840,9
5388,2121,7
37589,7,6
37517,2199,0
9703,486,4
12500,46,9
13134,11,5
15452,1580,0
9345,2003,9
26530,1817,9
12576,1929,9
29774,259,8
16527,1307,10
16266,1986,8
30730,2502,7
26212,7,4
35027,371,8
6801,952,7
38327,1113,0
11239,264,7
37406,28,7
20349,1645,5
9826,1509,0
21048,2333,9
12094,1907,4
14747,444,9
22491,1906,6
8632,2409,6
34524,782,6
37798,818,0
8608,784,7
28489,2424,9
1987,1152,8
1003,782,0
12890,1509,9
37093,2410,9
23970,885,9
36054,1790,0
37333,2378,3
36054,1071,0
4738,1509,9
16756,97,10
34151,527,7
37273,2240,8
34826,53,8
11705,1045,8
6315,2016,8
10119,263,6
37319,234,9
19666,1534,9
30073,1676,9
12261,2010,8
23569,818,8
20534,845,3
21261,1044,9
37330,1858,0
37330,1906,5
37189,264,7
36711,1036,8
19426,91,7
28566,1509,8
38154,429,4
37675,1802,1
26372,1509,0
34132,1673,8
37877,7,8
37613,835,9
23584,374,9
26654,2407,8
12021,786,8
36773,398,5
31684,2232,0
35443,1050,7
13161,782,5
11944,2333,8
34258,819,7
20790,782,8
17076,97,0
13573,864,0
19576,1545,7
24824,914,8
8969,1644,0
36762,1790,4
36768,782,6
20314,814,6
20314,818,0
33862,1072,0
14557,2287,8
28043,1522,8
21674,2333,8
27482,42,5
11034,1644,2
23303,527,7
37442,2303,8
11205,893,9
7925,607,0
36690,1644,0
31858,1220,3
36473,773,5
37422,486,0
36531,2210,7
29267,2450,4
18153,36,5
35946,1113,5
15508,1581,5
37259,2003,7
9231,1519,7
21321,1130,4
12486,1072,8
36993,1477,8
32771,2404,0
37539,3,1
37852,3,4
26492,1822,9
38349,2393,8
31959,759,8
16698,782,8
10637,889,9
25838,1953,8
24239,459,7
33648,1671,9
36654,1509,8
35213,2333,8
27107,2395,8
36654,358,8
14130,263,7
31442,2307,10
35011,263,8
24101,486,6
37652,149,7
24250,1541,7
36392,1509,5
25606,7,0
16276,48,8
23955,97,5
9759,53,3
10939,2014,7
32046,2319,5
29832,2303,10
11826,1849,6
22767,97,0
37370,1778,9
7080,321,9
31467,861,7
11053,480,6
20665,1884,9
36214,1509,6
32214,2370,5
19024,1561,8
2989,529,6
31922,263,7
2230,782,0
37333,263,5
38401,1216,1
35099,1656,5
26678,2333,0
3982,97,5
17235,7,7
10488,1644,5
19277,7,5
28973,2392,0
26473,221,6
37348,7,4
37486,634,7
17206,782,8
34350,2303,9
35963,1509,0
5481,7,8
19681,2003,6
4047,1057,7
25451,52,4
86,600,4
16663,1499,9
11973,1822,0
22443,1773,0
27415,1820,9
10569,1137,6
38424,2333,9
679,2199,8
31996,861,6
37595,2121,7
28207,880,9
6245,1906,5
1970,1218,8
12259,781,0
17311,1289,8
23025,2015,8
7687,1682,7
9612,1320,8
8089,11,5
15019,782,8
37573,782,5
442,2287,4
28663,2321,8
19744,1884,7
19222,642,8
1603,1220,0
17577,835,6
33835,259,7
27964,881,5
10476,444,9
19730,844,9
18886,1819,5
31467,889,7
37334,23,0
14006,263,4
15909,263,7
1059,2176,8
2618,1817,9
13823,865,7
10447,81,9
37334,2333,7
37321,2401,8
36054,497,9
13584,1983,5
25562,196,7
10627,515,0
35431,1682,8
1186,263,7
10627,1047,9
31467,1938,8
12293,1982,9
463,2287,8
21099,129,5
16189,1036,8
33025,1216,8
37330,861,4
37416,818,0
37002,7,6
36433,2387,8
24600,1982,8
23040,782,0
24345,1582,8
16785,1669,9
18047,2387,8
15760,876,8
3265,1509,8
37473,97,0
13751,2051,8
26956,1987,0
36531,2404,7
27675,486,0
17775,1055,8
22903,1708,9
20478,1509,0
29169,2366,5
34924,1218,9
761,1112,0
38001,1509,5
31235,1582,5
26657,1773,9
28700,759,0
6146,782,8
21441,464,6
32002,528,8
37872,600,1
35458,2505,7
15270,1232,8
32362,1951,8
33338,182,0
33338,2399,4
30807,782,0
15421,515,8
37819,1232,7
31980,782,5
328,1709,0
35439,31,0
21432,1833,9
12546,543,8
7080,799,8
35667,1707,8
1054,1071,7
21685,1906,7
27155,1107,8
34346,782,5
8624,462,6
33081,1905,8
34193,1790,7
17166,746,7
31959,865,4
13815,786,8
33136,1113,7
23627,2227,7
21736,1681,8
25138,1540,9
38278,263,10
422,1561,1
27034,1509,0
1944,192,8
36650,1049,9
11358,263,-1
37482,782,8
12617,1802,5
5436,1682,4
38114,486,0
1451,864,6
26155,1454,0
33338,1681,9
13842,2187,8
37088,264,7
37608,782,4
19898,635,8
37219,1331,6
12835,1509,1
22238,196,8
3343,1527,6
14712,1712,8
8608,787,8
25274,782,3
22604,2016,8
29807,1905,5
22592,854,5
17146,913,0
30222,1790,4
18515,1840,9
20417,11,6
